s,cal_node,that_dude,this_dude,v_in,vcal,vout_p
0.200088053941727,2.21311129280366E-5,5.1106424331665,11.2905082702637,2.5,5.10166311264038,0.0207136683166027
0.20011967420578,2.21321588469436E-5,5.11047458648682,11.2905073165894,2.5,5.10100698471069,0.0206518899649382
0.200174078345299,2.21319751290139E-5,5.11032247543335,11.290506362915,2.5,5.10041618347168,0.0205391421914101
0.200249999761581,2.21317222894868E-5,5.1102466583252,11.290506362915,2.5,5.10012292861938,0.0203841142356396
0.200249999761581,2.12370396184269E-5,5.1102466583252,11.290506362915,0,5.10012292861938,0.0203833598643541
0.200249999761581,2.12542890949408E-5,5.1102466583252,11.290506362915,0,5.10012292861938,0.0203833859413862
0.200250014662743,2.12738050322514E-5,5.1102466583252,11.290506362915,0,5.10012292861938,0.0203834176063538
0.200250014662743,2.13760176848155E-5,5.1102466583252,11.290506362915,0,5.10012292861938,0.0203835535794497
0.200250029563904,2.14507199416403E-5,5.1102466583252,11.290506362915,0,5.10012292861938,0.0203836392611265
0.200250044465065,2.15656618820503E-5,5.1102466583252,11.290506362915,0,5.10012292861938,0.0203837621957064
0.200250059366226,2.18320874409983E-5,5.1102466583252,11.290506362915,0,5.10012292861938,0.0203840117901564
0.20025010406971,2.26398551603779E-5,5.1102466583252,11.290506362915,0,5.10012245178223,0.0203845929354429
0.200250133872032,2.37380099861184E-5,5.1102466583252,11.290506362915,0,5.10012245178223,0.0203852374106646
0.200250148773193,2.48974356509279E-5,5.1102466583252,11.290506362915,0,5.10012245178223,0.0203858856111765
0.200250163674355,2.6212652301183E-5,5.1102466583252,11.290506362915,0,5.10012245178223,0.0203866399824619
0.200250178575516,2.77106264547911E-5,5.1102466583252,11.290506362915,0,5.10012245178223,0.0203875470906496
0.200250193476677,2.95674763037823E-5,5.1102466583252,11.290506362915,0,5.10012245178223,0.0203887447714806
0.200250193476677,3.51182898157276E-5,5.1102466583252,11.290506362915,0,5.10012245178223,0.0203927271068096
0.200250208377838,4.23285564465914E-5,5.1102466583252,11.290506362915,0,5.10012245178223,0.0203984249383211
0.200250208377838,0.000141382712172344,5.1102466583252,11.290506362915,0,5.10012292861938,0.0204786863178015
0.200250223278999,0.000174724249518476,5.1102466583252,11.290506362915,0,5.10012292861938,0.0205042641609907
0.200250223278999,0.000288407289190218,5.1102466583252,11.290506362915,0,5.10012340545654,0.0205863006412983
0.200250238180161,0.000375413423171267,5.1102466583252,11.290506362915,0,5.1001238822937,0.0206425301730633
0.200250253081322,0.000464658776763827,5.1102466583252,11.290506362915,0,5.10012483596802,0.0206874497234821
0.200250253081322,0.000510075653437525,5.1102466583252,11.290506362915,0,5.10012578964233,0.0206878390163183
0.200250267982483,0.000521896290592849,5.1102466583252,11.290506362915,0,5.10012722015381,0.020654758438468
0.200250282883644,0.000523641705513001,5.1102466583252,11.290506362915,0,5.10012865066528,0.0206097364425659
0.200250297784805,0.000524427799973637,5.1102466583252,11.290506362915,0,5.10013008117676,0.0205605402588844
0.200250312685966,0.000525058596394956,5.11024713516235,11.290506362915,0,5.10013151168823,0.0205100625753403
0.200250342488289,0.00052605802193284,5.11024713516235,11.290506362915,0,5.10013484954834,0.0204084683209658
0.200250372290611,0.000526806456036866,5.11024761199951,11.290506362915,0,5.10013771057129,0.0203013643622398
0.200250402092934,0.000527356110978872,5.11024808883667,11.290506362915,0,5.1001410484314,0.0201862882822752
0.200250431895256,0.000527706812135875,5.11024808883667,11.290506362915,0,5.1001443862915,0.0200767982751131
0.200250461697578,0.000527951575350016,5.11024904251099,11.290506362915,0,5.10014772415161,0.019960081204772
0.200250491499901,0.000528102507814765,5.11024951934814,11.290506362915,0,5.10015106201172,0.019845137372613
0.200250536203384,0.000528193486388773,5.1102499961853,11.290506362915,0,5.10015487670898,0.019726600497961
0.200250566005707,0.000528238888364285,5.11025047302246,11.290506362915,0,5.10015821456909,0.0196100547909737
0.200250595808029,0.00052825448801741,5.11025142669678,11.290506362915,0,5.1001615524292,0.0194915346801281
0.200250625610352,0.000528249074704945,5.11025190353394,11.290506362915,0,5.10016489028931,0.0193747002631426
0.200250655412674,0.000528229400515556,5.11025285720825,11.290506362915,0,5.10016870498657,0.0192566402256489
0.200250700116158,0.000528200238477439,5.11025333404541,11.290506362915,0,5.10017204284668,0.019139938056469
0.20025072991848,0.000528164324350655,5.11025428771973,11.290506362915,0,5.10017538070679,0.0190225206315517
0.200250759720802,0.000528124102856964,5.11025476455688,11.290506362915,0,5.10017919540405,0.0189058035612106
0.200250789523125,0.000528080854564905,5.1102557182312,11.290506362915,0,5.10018253326416,0.0187890287488699
0.200250834226608,0.000528035801835358,5.11025667190552,11.290506362915,0,5.10018587112427,0.0186730492860079
0.200250864028931,0.000527989352121949,5.11025714874268,11.290506362915,0,5.10018968582153,0.0185571014881134
0.200250893831253,0.000527936674188823,5.11025810241699,11.290506362915,0,5.1001935005188,0.0184283498674631
0.200250938534737,0.000527877768035978,5.11025953292847,11.290506362915,0,5.10019779205322,0.018286494538188
0.20025098323822,0.000527803844306618,5.11026048660278,11.290506362915,0,5.10020303726196,0.0181103516370058
0.200251042842865,0.000527716299984604,5.11026239395142,11.290506362915,0,5.10020923614502,0.0179033279418945
0.200251132249832,0.000527600350324065,5.11026430130005,11.290506362915,0,5.10021781921387,0.0176304299384356
0.200251236557961,0.000527447380591184,5.110267162323,11.290506362915,0,5.10022878646851,0.0172711256891489
0.200251400470734,0.000527217052876949,5.11027145385742,11.290506362915,0,5.1002459526062,0.0167307741940022
0.200251668691635,0.000526835967320949,5.11027860641479,11.290506362915,0,5.10027408599854,0.0158366002142429
0.200252205133438,0.00052610068814829,5.11029291152954,11.290506362915,0,5.1003303527832,0.0141113242134452
0.200253292918205,0.000524732109624892,5.11032152175903,11.290506362915,0,5.10044145584106,0.0108985863626003
0.20025546848774,0.000522357760928571,5.1103777885437,11.290506362915,0,5.10065793991089,0.00531993433833122
0.200259804725647,0.000518767221365124,5.11048316955566,11.2905073165894,0,5.10106945037842,-0.0031336999963969
0.20026421546936,0.000516314001288265,5.11058330535889,11.2905073165894,0,5.10145998001099,-0.00893194694072008
0.200267821550369,0.000514930696226656,5.11066007614136,11.2905082702637,0,5.10175895690918,-0.012217472307384
0.200271174311638,0.000513996521476656,5.11072683334351,11.2905082702637,0,5.10202217102051,-0.0144485654309392
0.200274273753166,0.00051335507305339,5.11078596115112,11.2905082702637,0,5.10225296020508,-0.0159905683249235
0.200275421142578,0.000513159146066755,5.11080694198608,11.290509223938,0,5.10233640670776,-0.0164641197770834
0.200276210904121,0.000513037608470768,5.11082124710083,11.290509223938,0,5.10239267349243,-0.0167586505413055
0.200276598334312,0.000512980914209038,5.11082792282105,11.290509223938,0,5.10241985321045,-0.0168963316828012
0.200276836752892,0.000512946979142725,5.11083221435547,11.290509223938,0,5.10243654251099,-0.0169787723571062
0.200276970863342,0.00051292881835252,5.11083459854126,11.290509223938,0,5.10244560241699,-0.017023041844368
0.200277090072632,0.000512912578415126,5.11083698272705,11.290509223938,0,5.10245370864868,-0.0170624740421772
0.200277224183083,0.000512894475832582,5.11083889007568,11.290509223938,0,5.10246276855469,-0.0171065777540207
0.200277358293533,0.00051287526730448,5.11084175109863,11.290509223938,0,5.10247278213501,-0.0171532519161701
0.200277432799339,0.000512865430209786,5.11084270477295,11.290509223938,0,5.10247802734375,-0.017177214846015
0.200277477502823,0.00051285995868966,5.11084365844727,11.290509223938,0,5.1024808883667,-0.0171906463801861
0.200277537107468,0.000512851576786488,5.11084461212158,11.290509223938,0,5.10248517990112,-0.0172109324485064
0.200277581810951,0.000512845697812736,5.1108455657959,11.290509223938,0,5.10248851776123,-0.0172253251075745
0.200277641415596,0.000512839236762375,5.11084651947022,11.290509223938,0,5.10249185562134,-0.0172410793602467
0.200277730822563,0.000512826372869313,5.11084794998169,11.290509223938,0,5.10249853134155,-0.0172723829746246
0.200277924537659,0.000512801052536815,5.11085176467895,11.290509223938,0,5.10251188278198,-0.0173341687768698
0.200278177857399,0.000512769678607583,5.11085605621338,11.290509223938,0,5.10252904891968,-0.0174107681959867
0.20027868449688,0.000512709026224911,5.11086463928223,11.290509223938,0,5.10256338119507,-0.0175589602440596
0.20027968287468,0.000512595812324434,5.11088180541992,11.290509223938,0,5.10263061523438,-0.0178363751620054
0.20028167963028,0.000512398255523294,5.110915184021,11.290509223938,0,5.10276174545288,-0.0183230545371771
0.200285673141479,0.000512096972670406,5.11097860336304,11.2905101776123,0,5.1030125617981,-0.0190751142799854
0.200290158390999,0.000511871825437993,5.11104488372803,11.2905101776123,0,5.10327529907227,-0.0196515806019306
0.200294509530067,0.000511731253936887,5.11110496520996,11.2905101776123,0,5.10351324081421,-0.0200253929942846
0.200299143791199,0.000511637539602816,5.11116409301758,11.2905111312866,0,5.10374879837036,-0.0202889144420624
0.200303643941879,0.000511583173647523,5.1112174987793,11.2905111312866,0,5.10396099090576,-0.0204557478427887
0.200308412313461,0.000511550751980394,5.11127042770386,11.2905111312866,0,5.10417079925537,-0.0205700490623713
0.200313195586205,0.000511535152327269,5.11131906509399,11.2905111312866,0,5.10436582565308,-0.0206417813897133
0.200318366289139,0.00051153008826077,5.11136770248413,11.2905120849609,0,5.10455989837646,-0.0206880420446396
0.200323730707169,0.000511532474774867,5.11141395568848,11.2905120849609,0,5.10474538803101,-0.0207143966108561
0.200329676270485,0.000511540216393769,5.11146116256714,11.2905120849609,0,5.10493326187134,-0.0207277182489634
0.200336173176765,0.000511551566887647,5.11150693893433,11.2905120849609,0,5.10511827468872,-0.0207309424877167
0.200343668460846,0.000511565944179893,5.1115550994873,11.2905130386353,0,5.10531044006348,-0.0207264646887779
0.200352340936661,0.00051158235874027,5.11160326004028,11.2905130386353,0,5.10550498962402,-0.0207155328243971
0.200363010168076,0.000511600868776441,5.11165428161621,11.2905130386353,0,5.10571050643921,-0.0206981096416712
0.200376361608505,0.000511620717588812,5.11170721054077,11.2905139923096,0,5.10592317581177,-0.0206736847758293
0.20039439201355,0.000511642021592706,5.11176252365112,11.2905139923096,0,5.10614728927612,-0.0206390023231506
0.200419992208481,0.000511663558427244,5.11181831359863,11.2905139923096,0,5.10637283325195,-0.020588506013155
0.200460508465767,0.000511683989316225,5.11187124252319,11.2905149459839,0,5.10658693313599,-0.0205073840916157
0.200499996542931,0.000511694233864546,5.11189746856689,11.2905149459839,0,5.10669422149658,-0.0204276200383902
0.200499996542931,0.000525624491274357,5.11189746856689,11.2905149459839,2.5,5.10669422149658,-0.0204156655818224
0.200500011444092,0.000527635565958917,5.11189746856689,11.2905149459839,2.5,5.10669422149658,-0.0204139873385429
0.200500011444092,0.000537394254934043,5.11189746856689,11.2905149459839,2.5,5.10669422149658,-0.0204072967171669
0.200500011444092,0.000537220912519842,5.11189746856689,11.2905149459839,2.5,5.10669422149658,-0.0204081777483225
0.200500026345253,0.000536079285666347,5.11189746856689,11.2905149459839,2.5,5.10669422149658,-0.0204096809029579
0.200500026345253,0.000265736453002319,5.11189746856689,11.2905149459839,2.5,5.10669422149658,-0.0206386223435402
0.200500041246414,0.000213315215660259,5.11189746856689,11.2905149459839,2.5,5.10669422149658,-0.0206809248775244
0.200500041246414,1.60159233928425E-5,5.11189746856689,11.2905149459839,2.5,5.10669279098511,-0.0208199676126242
0.200500041246414,1.60159233928425E-5,5.11189746856689,11.2905149459839,2.5,5.10669279098511,-0.0208094716072083
0.200500056147575,1.3738216694037E-5,5.11189746856689,11.2905149459839,2.5,5.10669231414795,-0.020799171179533
0.200500056147575,9.81967878033174E-6,5.11189746856689,11.2905149459839,2.5,5.10669136047363,-0.0207583550363779
0.200500071048737,8.93057949724607E-6,5.11189746856689,11.2905149459839,2.5,5.10669040679932,-0.0207390822470188
0.200500071048737,8.23992377263494E-6,5.11189746856689,11.2905149459839,2.5,5.10668992996216,-0.0207177195698023
0.200500085949898,7.55802784624393E-6,5.11189746856689,11.2905149459839,2.5,5.10668897628784,-0.0206876154989004
0.200500100851059,6.9580437411787E-6,5.11189746856689,11.2905149459839,2.5,5.10668802261353,-0.0206486973911524
0.20050011575222,6.39128165857983E-6,5.11189746856689,11.2905149459839,2.5,5.10668611526489,-0.0205932520329952
0.200500130653381,5.92285232414724E-6,5.11189699172974,11.2905149459839,2.5,5.10668420791626,-0.0205210298299789
0.200500160455704,5.45341026736423E-6,5.11189699172974,11.2905149459839,2.5,5.10668039321899,-0.0203943829983473
0.200500190258026,5.24728739037528E-6,5.11189651489258,11.2905149459839,2.5,5.10667753219604,-0.0202961806207895
0.20050023496151,5.05753450852353E-6,5.11189603805542,11.2905149459839,2.5,5.10667276382446,-0.0201394483447075
0.200500264763832,4.9882664825418E-6,5.11189556121826,11.2905149459839,2.5,5.10666990280151,-0.0200344864279032
0.200500294566154,4.9415079956816E-6,5.1118950843811,11.2905149459839,2.5,5.10666608810425,-0.0199107099324465
0.200500324368477,4.92847630084725E-6,5.11189460754395,11.2905149459839,2.5,5.10666418075562,-0.0198447126895189
0.200500339269638,4.91993750983966E-6,5.11189413070679,11.2905149459839,2.5,5.10666179656982,-0.0197630543261766
0.20050036907196,4.91991431772476E-6,5.11189365386963,11.2905149459839,2.5,5.10665893554687,-0.0196648649871349
0.200500383973122,4.9235000005865E-6,5.11189317703247,11.2905149459839,2.5,5.10665702819824,-0.0196064375340939
0.200500398874283,4.92978824695456E-6,5.11189317703247,11.2905149459839,2.5,5.10665559768677,-0.0195512250065804
0.200500413775444,4.93598327011568E-6,5.11189270019531,11.2905149459839,2.5,5.10665416717529,-0.0195051357150078
0.200500428676605,4.94275172968628E-6,5.11189270019531,11.2905149459839,2.5,5.10665321350098,-0.0194661691784859
0.200500428676605,4.95010954182362E-6,5.11189222335815,11.2905149459839,2.5,5.1066517829895,-0.0194250680506229
0.200500458478928,4.96806660521543E-6,5.111891746521,11.2905149459839,2.5,5.10664939880371,-0.0193429552018642
0.200500503182411,5.01040449307766E-6,5.11189079284668,11.2905149459839,2.5,5.10664463043213,-0.0191792324185371
0.200500592589378,5.10804056830239E-6,5.11188888549805,11.2905149459839,2.5,5.10663557052612,-0.0188753549009562
0.200500681996346,5.2357809181558E-6,5.11188650131226,11.2905149459839,2.5,5.10662508010864,-0.0185303185135126
0.200500890612602,5.51196126252762E-6,5.11188173294067,11.2905149459839,2.5,5.10660457611084,-0.017849113792181
0.200501143932343,5.88926195632666E-6,5.11187505722046,11.2905149459839,2.5,5.10657691955566,-0.0169597510248423
0.200501546263695,6.44924830339732E-6,5.11186504364014,11.2905149459839,2.5,5.10653591156006,-0.0156560428440571
0.20050211250782,7.22106142347911E-6,5.11185073852539,11.2905149459839,2.5,5.1064772605896,-0.0138581655919552
0.200503244996071,8.6539921539952E-6,5.1118221282959,11.2905139923096,2.5,5.106360912323,-0.0105216503143311
0.200505524873734,1.11250146801467E-5,5.11176633834839,11.2905139923096,2.5,5.10613536834717,-0.00476686377078295
0.200510069727898,1.48227854879224E-5,5.11166048049927,11.2905130386353,2.5,5.10570764541626,0.00384090607985854
0.200514659285545,1.72933487192495E-5,5.1115608215332,11.2905130386353,2.5,5.10530757904053,0.00958995148539543
0.200519934296608,1.91307626664639E-5,5.11145448684692,11.2905120849609,2.5,5.10488128662109,0.0138606373220682
0.200525745749474,2.03596391656902E-5,5.11134767532349,11.2905120849609,2.5,5.10445261001587,0.0167134385555983
0.200532630085945,2.11899659916526E-5,5.1112322807312,11.2905111312866,2.5,5.1039924621582,0.0186337884515524
0.200541347265244,2.17154756683158E-5,5.11110305786133,11.2905101776123,2.5,5.10347843170166,0.0198414102196693
0.200552687048912,2.19947651203256E-5,5.11095905303955,11.2905101776123,2.5,5.10290813446045,0.0204684250056744
0.200568348169327,2.21074515138753E-5,5.11079740524292,11.290509223938,2.5,5.10227060317993,0.0206996668130159
0.200589135289192,2.21314239752246E-5,5.11063528060913,11.2905082702637,2.5,5.10163545608521,0.0207121819257736
0.200621351599693,2.21321079152403E-5,5.1104679107666,11.2905073165894,2.5,5.10098075866699,0.0206483416259289
0.200677499175072,2.21319842239609E-5,5.11031675338745,11.290506362915,2.5,5.10039281845093,0.0205321554094553
0.200750008225441,2.21317131945398E-5,5.11024761199951,11.290506362915,2.5,5.10012483596802,0.0203840918838978
0.200750008225441,2.12370305234799E-5,5.11024761199951,11.290506362915,0,5.10012483596802,0.0203833356499672
0.200750008225441,2.12953054870013E-5,5.11024761199951,11.290506362915,0,5.10012483596802,0.0203834250569344
0.200750023126602,2.13284947676584E-5,5.11024761199951,11.290506362915,0,5.10012483596802,0.0203834716230631
0.200750023126602,2.14506908378098E-5,5.11024761199951,11.290506362915,0,5.10012483596802,0.0203836169093847
0.200750038027763,2.15656236832729E-5,5.11024761199951,11.290506362915,0,5.10012483596802,0.0203837398439646
0.200750052928925,2.18319855775917E-5,5.11024761199951,11.290506362915,0,5.10012483596802,0.0203839894384146
0.200750097632408,2.26394822675502E-5,5.11024761199951,11.290506362915,0,5.10012483596802,0.0203845705837011
0.200750127434731,2.3737480660202E-5,5.11024713516235,11.290506362915,0,5.10012483596802,0.0203852131962776
0.200750157237053,2.48967244260712E-5,5.11024713516235,11.290506362915,0,5.10012483596802,0.0203858632594347
0.200750172138214,2.62117628153646E-5,5.11024713516235,11.290506362915,0,5.10012483596802,0.0203866176307201
0.200750172138214,2.77095423371065E-5,5.11024713516235,11.290506362915,0,5.10012483596802,0.0203875247389078
0.200750187039375,2.95661375275813E-5,5.11024713516235,11.290506362915,0,5.10012483596802,0.0203887224197388
0.200750187039375,3.17359153996222E-5,5.11024713516235,11.290506362915,0,5.10012483596802,0.0203902162611485
0.200750201940537,3.51150920323562E-5,5.11024713516235,11.290506362915,0,5.10012483596802,0.0203927010297775
0.200750201940537,8.37587431306019E-5,5.11024713516235,11.290506362915,0,5.10012483596802,0.0204327255487442
0.200750216841698,9.34228810365312E-5,5.11024713516235,11.290506362915,0,5.10012483596802,0.0204405933618546
0.200750216841698,0.000220134781557135,5.11024713516235,11.290506362915,0,5.10012531280518,0.0205379854887724
0.200750231742859,0.000288371200440452,5.11024713516235,11.290506362915,0,5.10012531280518,0.0205862522125244
0.200750231742859,0.000375373958377168,5.11024713516235,11.290506362915,0,5.10012626647949,0.0206424836069345
0.20075024664402,0.00046462650061585,5.11024713516235,11.290506362915,0,5.10012674331665,0.0206874161958694
0.200750261545181,0.000510065816342831,5.11024713516235,11.290506362915,0,5.10012817382812,0.0206878259778023
0.200750276446342,0.000521894602570683,5.11024713516235,11.290506362915,0,5.1001296043396,0.0206547547131777
0.200750291347504,0.000523641239851713,5.11024761199951,11.290506362915,0,5.10013103485107,0.0206097457557917
0.200750306248665,0.000524427567142993,5.11024761199951,11.290506362915,0,5.10013246536255,0.0205605514347553
0.200750306248665,0.000525058305356652,5.11024761199951,11.290506362915,0,5.10013389587402,0.0205100886523724
0.200750336050987,0.000526057614479214,5.11024761199951,11.290506362915,0,5.10013675689697,0.0204085204750299
0.20075036585331,0.000526806281413883,5.11024808883667,11.290506362915,0,5.10014009475708,0.0203014072030783
0.200750410556793,0.000527356052771211,5.11024856567383,11.290506362915,0,5.10014343261719,0.0201863404363394
0.200750440359116,0.000527706870343536,5.11024904251099,11.290506362915,0,5.10014677047729,0.0200768448412418
0.200750470161438,0.000527951633557677,5.11024951934814,11.290506362915,0,5.1001501083374,0.0199601370841265
0.20075049996376,0.000528102682437748,5.1102499961853,11.290506362915,0,5.10015344619751,0.019845187664032
0.200750529766083,0.000528193602804095,5.11025047302246,11.290506362915,0,5.10015678405762,0.0197266545146704
0.200750559568405,0.000528239062987268,5.11025094985962,11.290506362915,0,5.10016012191772,0.0196101069450378
0.200750604271889,0.000528254662640393,5.11025190353394,11.290506362915,0,5.10016393661499,0.0194915886968374
0.200750634074211,0.000528249307535589,5.11025238037109,11.290506362915,0,5.1001672744751,0.0193747524172068
0.200750663876534,0.0005282296333462,5.11025333404541,11.290506362915,0,5.10017061233521,0.0192566942423582
0.200750693678856,0.000528200471308082,5.11025381088257,11.290506362915,0,5.10017442703247,0.0191399902105331
0.200750723481178,0.000528164557181299,5.11025476455688,11.290506362915,0,5.10017776489258,0.0190225727856159
0.200750768184662,0.000528124393895268,5.1102557182312,11.290506362915,0,5.10018110275269,0.0189058557152748
0.200750797986984,0.000528081087395549,5.11025619506836,11.290506362915,0,5.10018491744995,0.0187890809029341
0.200750827789307,0.000528036034666002,5.11025714874268,11.290506362915,0,5.10018825531006,0.0186731182038784
0.200750857591629,0.000527989584952593,5.11025810241699,11.290506362915,0,5.10019159317017,0.0185571536421776
0.200750902295113,0.000527936907019466,5.11025905609131,11.290506362915,0,5.10019540786743,0.018428398296237
0.200750932097435,0.000527878000866622,5.11026000976562,11.290506362915,0,5.10019969940186,0.0182865392416716
0.20075099170208,0.000527804077137262,5.11026096343994,11.290506362915,0,5.10020542144775,0.0181103907525539
0.200751051306725,0.000527716532815248,5.11026287078857,11.290506362915,0,5.10021162033081,0.0179033596068621
0.200751125812531,0.000527600583154708,5.11026477813721,11.290506362915,0,5.10022020339966,0.0176304504275322
0.200751230120659,0.000527447613421828,5.11026763916016,11.290506362915,0,5.1002311706543,0.0172711275517941
0.200751394033432,0.000527217285707593,5.11027193069458,11.290506362915,0,5.10024785995483,0.0167307369410992
0.200751662254334,0.000526836083736271,5.11027908325195,11.290506362915,0,5.10027599334717,0.0158364791423082
0.200752213597298,0.000526100804563612,5.11029386520386,11.290506362915,0,5.10033226013184,0.0141110457479954
0.200753301382065,0.000524732109624892,5.11032247543335,11.290506362915,0,5.1004433631897,0.0108980359509587
0.200755462050438,0.000522357586305588,5.11037826538086,11.290506362915,0,5.10066032409668,0.00531898811459541
0.200759813189507,0.000518766872119159,5.11048364639282,11.2905073165894,0,5.10107183456421,-0.00313502876088023
0.20076422393322,0.000516313884872943,5.11058378219604,11.2905073165894,0,5.10146141052246,-0.00893258955329657
0.200767830014229,0.000514930696226656,5.11066007614136,11.2905082702637,0,5.10176086425781,-0.0122178178280592
0.200771167874336,0.000513996579684317,5.11072731018066,11.2905082702637,0,5.10202360153198,-0.0144488243386149
0.200774267315865,0.000513354665599763,5.11078596115112,11.2905082702637,0,5.10225486755371,-0.0159919075667858
